IDName,Sample_related,NewPop,OrderPop,Full.Population.Name,Year.Collected,Clone.ID.2018,Tide,TideCode,Collector,Longitude,Latitude,X,Y,aagx030,aag004,m49,aagx012,aag002,atg002,aagx051,aagx071,m13,m16,aagx030.1,aagx030.2,aag004.1,aag004.2,m49.1,m49.2,aagx012.1,aagx012.2,aag002.1,aag002.2,atg002.1,atg002.2,aagx051.1,aagx051.2,aagx071.1,aagx071.2,m13.1,m13.2,m16.1,m16.2
BWK1_12,BK_BWK112,BWK1,17,Brunswick Up River,2007,339,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.613666,39.306001,274640.5501,4353992.058,159:159,388:388,168:168,202:211,322:325,154:154,175:184,224:230,263:263,187:187,159,159,388,388,168,168,202,211,322,325,154,154,175,184,224,230,263,263,187,187
BWK1_17,BK_BWK117,BWK1,17,Brunswick Up River,2007,340,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.611895,39.305596,274791.974,4353942.688,159:159,376:376,168:180,202:202,322:325,154:154,184:184,230:230,271:271,187:187,159,159,376,376,168,180,202,202,322,325,154,154,184,184,230,230,271,271,187,187
BWK1_19,BK_BWK119,BWK1,17,Brunswick Up River,2007,341,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61141,39.305643,274833.9491,4353946.696,159:159,376:391,168:168,202:202,325:328,151:157,181:181,230:230,263:271,187:187,159,159,376,391,168,168,202,202,325,328,151,157,181,181,230,230,263,271,187,187
BWK2_03,F2_2F03,BWK2,18,Brunswick Down River,2011,342,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61541667,39.30635,274490.7013,4354035.164,159:159,391:394,168:168,202:202,322:325,154:157,178:181,227:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,178,181,227,230,266,271,187,187
BWK2_06,F2_2F06,BWK2,18,Brunswick Down River,2011,343,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61556667,39.3064,274477.9266,4354041.088,153:159,391:391,,202:202,322:325,154:157,178:178,230:230,266:271,187:187,153,159,391,391,,,202,202,322,325,154,157,178,178,230,230,266,271,187,187
BWK2_08,F2_2F08,BWK2,18,Brunswick Down River,2011,344,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61578333,39.30651667,274459.6177,4354054.579,159:159,376:391,168:180,202:202,325:325,154:157,181:190,230:233,263:271,187:187,159,159,376,391,168,180,202,202,325,325,154,157,181,190,230,233,263,271,187,187
BWK2_12,F2_2F12,BWK2,18,Brunswick Down River,2011,346,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61628333,39.30675,274417.25,4354081.727,159:159,376:394,168:180,202:202,319:325,154:157,184:190,233:233,271:271,187:187,159,159,376,394,168,180,202,202,319,325,154,157,184,190,233,233,271,271,187,187
WF1_10,WF_WF10,WF1,22,Whites Ferry,2007,346,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520098,39.152957,282236.5257,4336775.467,159:159,376:394,168:180,202:202,319:325,154:157,184:190,233:233,271:271,187:187,159,159,376,394,168,180,202,202,319,325,154,157,184,190,233,233,271,271,187,187
BWK2_18,F2_2F18,BWK2,18,Brunswick Down River,2011,347,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61651667,39.30665,274396.8067,4354071.209,159:159,391:394,162:168,202:202,322:325,154:157,172:178,230:230,266:266,187:187,159,159,391,394,162,168,202,202,322,325,154,157,172,178,230,230,266,266,187,187
BWK2_24,F2_2F24,BWK2,18,Brunswick Down River,2011,348,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.61735,39.30668333,274325.0519,4354076.989,159:159,376:376,168:180,202:202,319:325,151:157,184:184,224:224,263:271,187:187,159,159,376,376,168,180,202,202,319,325,151,157,184,184,224,224,263,271,187,187
BWK2_30,F2_2F30,BWK2,18,Brunswick Down River,2011,350,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.6191,39.30708333,274175.4279,4354125.761,159:159,376:391,168:180,202:202,319:325,151:157,184:187,224:233,263:271,187:187,159,159,376,391,168,180,202,202,319,325,151,157,184,187,224,233,263,271,187,187
POR1_P1,PO_PORP01,POR1,19,Point of Rocks,2007,351,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.54163,39.272716,280748.7199,4350120.321,159:159,394:394,168:180,202:202,322:325,154:154,184:184,230:230,271:271,187:187,159,159,394,394,168,180,202,202,322,325,154,154,184,184,230,230,271,271,187,187
POR1_P2,PO_PORP02,POR1,19,Point of Rocks,2007,352,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.541369,39.272421,280770.3178,4350086.944,159:159,394:394,168:168,202:202,322:325,154:154,178:184,230:230,266:271,187:187,159,159,394,394,168,168,202,202,322,325,154,154,178,184,230,230,266,271,187,187
POR1_P3,PO_PORP03,POR1,19,Point of Rocks,2007,353,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.540871,39.272249,280812.7469,4350066.645,159:159,391:394,168:168,202:202,325:325,151:151,181:184,224:224,271:271,187:187,159,159,391,394,168,168,202,202,325,325,151,151,181,184,224,224,271,271,187,187
POR1_P4,PO_PORP04,POR1,19,Point of Rocks,2007,354,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.540617,39.272354,280834.9883,4350077.684,159:159,376:391,168:168,202:202,319:325,154:157,181:190,224:230,271:271,187:187,159,159,376,391,168,168,202,202,319,325,154,157,181,190,224,230,271,271,187,187
POR1_P6,PO_PORP06,POR1,19,Point of Rocks,2007,355,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.539676,39.272109,280915.4103,4350048.21,159:159,391:394,168:168,202:202,322:325,154:157,181:184,230:230,266:271,187:187,159,159,391,394,168,168,202,202,322,325,154,157,181,184,230,230,266,271,187,187
POR1_P7,PO_PORP07,POR1,19,Point of Rocks,2007,356,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.539339,39.272037,280944.261,4350039.402,159:159,376:391,168:171,202:202,322:325,151:154,181:184,224:230,263:271,187:187,159,159,376,391,168,171,202,202,322,325,151,154,181,184,224,230,263,271,187,187
POR1_P8,PO_PORP08,POR1,19,Point of Rocks,2007,357,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53879,39.271881,280991.1406,4350020.757,159:159,391:391,168:168,202:202,322:325,154:157,178:190,230:233,263:266,187:187,159,159,391,391,168,168,202,202,322,325,154,157,178,190,230,233,263,266,187,187
POR1_P10,PO_PORP10,POR1,19,Point of Rocks,2007,358,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.538206,39.271723,281041.0339,4350001.805,159:159,376:391,168:180,202:202,319:322,151:157,178:181,230:230,271:271,187:187,159,159,376,391,168,180,202,202,319,322,151,157,178,181,230,230,271,271,187,187
EF_10,H1_1H10,EF,23,Edwards Ferry,2011,358,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47441667,39.10408333,286036.4537,4331242.031,159:159,376:391,168:180,202:202,319:322,151:157,178:181,230:230,271:271,187:187,159,159,376,391,168,180,202,202,319,322,151,157,178,181,230,230,271,271,187,187
POR1_P11,PO_PORP11,POR1,19,Point of Rocks,2007,359,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.538017,39.271725,281057.3464,4350001.569,159:159,376:394,177:180,202:202,319:322,151:154,178:184,233:233,266:271,187:187,159,159,376,394,177,180,202,202,319,322,151,154,178,184,233,233,266,271,187,187
POR1_P13,PO_PORP13,POR1,19,Point of Rocks,2007,360,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.536848,39.271428,281157.2791,4349965.774,159:159,376:394,168:177,202:202,322:325,154:157,178:184,230:233,266:271,187:187,159,159,376,394,168,177,202,202,322,325,154,157,178,184,230,233,266,271,187,187
POR2_02,G1_1G02,POR2,20,Point of Rocks 2,2011,364,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53103333,39.27031667,281655.4991,4349828.365,159:159,391:391,168:168,202:202,322:325,154:157,181:181,230:230,271:271,187:187,159,159,391,391,168,168,202,202,322,325,154,157,181,181,230,230,271,271,187,187
POR2_03,G1_1G03,POR2,20,Point of Rocks 2,2011,365,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53136667,39.27046667,281627.2051,4349845.819,159:159,394:394,168:171,202:202,322:325,154:157,181:181,224:224,271:271,187:187,159,159,394,394,168,171,202,202,322,325,154,157,181,181,224,224,271,271,187,187
POR2_06,G1_1G06,POR2,20,Point of Rocks 2,2011,366,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.53161667,39.27046667,281605.6356,4349846.423,159:159,391:391,168:168,202:202,322:325,154:157,178:181,230:230,266:271,187:187,159,159,391,391,168,168,202,202,322,325,154,157,178,181,230,230,266,271,187,187
POR2_09,G1_1G09,POR2,20,Point of Rocks 2,2011,367,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.5321,39.27046667,281563.9348,4349847.59,159:159,376:394,168:180,202:202,319:322,154:157,178:184,230:233,271:271,187:187,159,159,376,394,168,180,202,202,319,322,154,157,178,184,230,233,271,271,187,187
POR2_21,G1_1G21,POR2,20,Point of Rocks 2,2011,368,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.5334,39.27085,281452.965,4349893.28,159:159,376:376,168:168,202:202,322:322,157:157,175:184,230:230,271:271,187:187,159,159,376,376,168,168,202,202,322,322,157,157,175,184,230,230,271,271,187,187
WF1_02,WF_WF02,WF1,22,Whites Ferry,2007,371,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.519513,39.15579,282295.8192,4337088.513,159:159,376:394,168:168,202:202,319:325,157:157,178:190,230:236,271:271,187:187,159,159,376,394,168,168,202,202,319,325,157,157,178,190,230,236,271,271,187,187
WF1_03,WF_WF03,WF1,22,Whites Ferry,2007,372,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.519487,39.155999,282298.7107,4337111.649,159:159,376:391,168:168,202:202,322:325,154:154,175:178,224:230,263:263,187:187,159,159,376,391,168,168,202,202,322,325,154,154,175,178,224,230,263,263,187,187
WF1_07,WF_WF07,WF1,22,Whites Ferry,2007,374,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520115,39.153205,282235.8215,4336803.034,159:159,388:391,168:180,202:202,319:322,154:157,178:184,224:230,266:271,184:187,159,159,388,391,168,180,202,202,319,322,154,157,178,184,224,230,266,271,184,187
WF1_12,WF_WF12,WF1,22,Whites Ferry,2007,376,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520477,39.151699,282199.8909,4336636.744,159:159,376:376,168:180,202:202,319:322,151:157,178:181,230:230,271:271,187:187,159,159,376,376,168,180,202,202,319,322,151,157,178,181,230,230,271,271,187,187
WF1_14,WF_WF14,WF1,22,Whites Ferry,2007,377,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520385,39.150664,282204.6492,4336521.642,159:159,376:391,168:168,202:202,319:325,154:157,181:184,230:233,271:271,187:187,159,159,376,391,168,168,202,202,319,325,154,157,181,184,230,233,271,271,187,187
WF1_15,WF_WF15,WF1,22,Whites Ferry,2007,378,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520449,39.151132,282200.5617,4336573.742,159:159,376:394,168:168,202:202,322:325,154:157,178:190,230:233,263:266,187:187,159,159,376,394,168,168,202,202,322,325,154,157,178,190,230,233,263,266,187,187
WF1_16,WF_WF16,WF1,22,Whites Ferry,2007,379,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520361,39.1512,282208.3768,4336581.078,159:159,394:394,168:168,202:202,319:328,154:157,178:184,230:230,263:271,187:187,159,159,394,394,168,168,202,202,319,328,154,157,178,184,230,230,263,271,187,187
WF1_18,WF_WF18,WF1,22,Whites Ferry,2007,380,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.520015,39.152748,282243.0541,4336752.069,159:159,394:394,168:168,202:202,319:325,154:157,178:190,230:233,271:271,187:187,159,159,394,394,168,168,202,202,319,325,154,157,178,190,230,233,271,271,187,187
WF2_03,H2_2H03,WF2,21,Whites Ferry 2011,2011,381,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.51979667,39.15555,282270.5646,4337062.556,159:159,376:391,168:180,202:202,322:325,154:154,184:184,230:230,271:271,187:187,159,159,376,391,168,180,202,202,322,325,154,154,184,184,230,230,271,271,187,187
WF2_06,H2_2H06,WF2,21,Whites Ferry 2011,2011,383,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.51949667,39.15598333,282297.8267,4337109.933,159:159,376:391,168:168,202:202,319:322,151:157,178:178,,271:271,184:187,159,159,376,391,168,168,202,202,319,322,151,157,178,178,,,271,271,184,187
WF2_08,H2_2H08,WF2,21,Whites Ferry 2011,2011,384,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.51959667,39.15633333,282290.2643,4337149.022,159:159,376:391,168:168,202:202,322:322,151:151,178:181,230:230,271:271,187:187,159,159,376,391,168,168,202,202,322,322,151,151,178,181,230,230,271,271,187,187
WF2_09,H2_2H09,WF2,21,Whites Ferry 2011,2011,385,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.51956333,39.15645,282293.5053,4337161.892,159:159,376:394,168:180,202:202,322:325,154:154,184:184,230:230,271:271,187:187,159,159,376,394,168,180,202,202,322,325,154,154,184,184,230,230,271,271,187,187
WF2_17,H2_2H17,WF2,21,Whites Ferry 2011,2011,387,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.51996333,39.1541,282251.6896,4336902.012,159:159,376:391,171:180,202:202,322:325,157:157,181:190,224:230,266:271,187:187,159,159,376,391,171,180,202,202,322,325,157,157,181,190,224,230,266,271,187,187
WF2_26,H2_2H26,WF2,21,Whites Ferry 2011,2011,389,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.52056333,39.15153333,282191.9188,4336618.563,159:159,376:391,168:168,202:202,319:325,154:157,181:181,224:224,271:271,187:187,159,159,376,391,168,168,202,202,319,325,154,157,181,181,224,224,271,271,187,187
WF2_27,H2_2H27,WF2,21,Whites Ferry 2011,2011,390,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.52058,39.15138333,282190.0154,4336601.953,159:159,376:391,168:168,202:202,319:325,154:157,181:184,224:230,271:271,187:187,159,159,376,391,168,168,202,202,319,325,154,157,181,184,224,230,271,271,187,187
WF2_28,H2_2H28,WF2,21,Whites Ferry 2011,2011,391,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.52059667,39.15123333,282188.112,4336585.344,159:159,376:394,168:168,202:202,319:325,154:157,178:190,230:233,271:271,187:187,159,159,376,394,168,168,202,202,319,325,154,157,178,190,230,233,271,271,187,187
WF2_29,H2_2H29,WF2,21,Whites Ferry 2011,2011,392,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.52061333,39.15106667,282186.158,4336566.885,159:159,373:391,168:168,202:202,322:325,151:157,178:184,224:230,263:266,187:187,159,159,373,391,168,168,202,202,322,325,151,157,178,184,224,230,263,266,187,187
EF_02,H1_1H02,EF,23,Edwards Ferry,2011,393,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47383333,39.1031,286083.9276,4331131.512,159:159,376:394,168:168,202:202,322:325,154:157,184:184,230:233,260:266,187:187,159,159,376,394,168,168,202,202,322,325,154,157,184,184,230,233,260,266,187,187
EF_04,H1_1H04,EF,23,Edwards Ferry,2011,395,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47406667,39.1033,286064.3527,4331154.26,159:159,391:394,168:168,202:202,322:325,154:154,178:181,224:224,271:271,187:187,159,159,391,394,168,168,202,202,322,325,154,154,178,181,224,224,271,271,187,187
EF_05,H1_1H05,EF,23,Edwards Ferry,2011,396,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47415,39.10338333,286057.3982,4331163.706,159:159,376:391,168:168,202:202,322:325,157:157,175:190,233:233,263:271,187:187,159,159,376,391,168,168,202,202,322,325,157,157,175,190,233,233,263,271,187,187
EF_07,H1_1H07,EF,23,Edwards Ferry,2011,397,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.4742,39.10358333,286053.6791,4331186.023,159:159,391:394,168:180,202:202,322:325,154:154,184:184,230:233,271:271,187:187,159,159,391,394,168,180,202,202,322,325,154,154,184,184,230,233,271,271,187,187
EF_11,H1_1H11,EF,23,Edwards Ferry,2011,399,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47451667,39.10421667,286028.209,4331257.066,159:159,388:391,168:168,202:202,322:322,151:151,175:181,224:224,263:271,187:187,159,159,388,391,168,168,202,202,322,322,151,151,175,181,224,224,263,271,187,187
EF_12,H1_1H12,EF,23,Edwards Ferry,2011,400,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.4745,39.10423333,286029.701,4331258.876,159:159,391:391,168:168,202:202,322:325,154:157,181:190,233:233,263:266,187:187,159,159,391,391,168,168,202,202,322,325,154,157,181,190,233,233,263,266,187,187
EF_13,H1_1H13,EF,23,Edwards Ferry,2011,401,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47468333,39.10435,286014.1994,4331272.258,159:159,376:391,168:168,202:202,322:325,154:157,181:184,224:230,271:271,187:187,159,159,376,391,168,168,202,202,322,325,154,157,181,184,224,230,271,271,187,187
EF_14,H1_1H14,EF,23,Edwards Ferry,2011,402,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47486667,39.10458333,285999.05,4331298.589,159:159,376:391,168:168,202:202,325:325,154:157,178:190,230:233,263:271,187:187,159,159,376,391,168,168,202,202,325,325,154,157,178,190,230,233,263,271,187,187
EF_18,H1_1H18,EF,23,Edwards Ferry,2011,403,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.4753,39.1051,285963.1389,4331356.958,159:159,391:394,168:180,202:202,319:325,151:157,181:190,230:230,,187:187,159,159,391,394,168,180,202,202,319,325,151,157,181,190,230,230,,,187,187
EF_20,H1_1H20,EF,23,Edwards Ferry,2011,404,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47543333,39.10525,285952.0625,4331373.921,159:159,391:391,168:168,202:202,319:325,154:157,190:190,230:230,263:271,187:187,159,159,391,391,168,168,202,202,319,325,154,157,190,190,230,230,263,271,187,187
EF_22,H1_1H22,EF,23,Edwards Ferry,2011,405,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47566667,39.1054,285932.3373,4331391.121,159:159,394:394,168:180,202:202,322:325,154:154,178:178,,266:271,187:187,159,159,394,394,168,180,202,202,322,325,154,154,178,178,,,266,271,187,187
EF_24,H1_1H24,EF,23,Edwards Ferry,2011,406,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47575,39.10558333,285925.6859,4331411.666,159:159,376:391,168:168,202:202,319:319,151:160,184:190,233:233,263:271,187:187,159,159,376,391,168,168,202,202,319,319,151,160,184,190,233,233,263,271,187,187
EF_25,H1_1H25,EF,23,Edwards Ferry,2011,407,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47568333,39.10571667,285931.8551,4331426.309,159:159,391:394,168:180,202:202,,157:157,178:181,230:230,271:271,187:187,159,159,391,394,168,180,202,202,,,157,157,178,181,230,230,271,271,187,187
EF_26,H1_1H26,EF,23,Edwards Ferry,2011,408,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47581667,39.10578333,285920.5258,4331434.022,159:159,376:391,168:168,202:202,319:325,157:157,178:190,233:233,263:271,187:187,159,159,376,391,168,168,202,202,319,325,157,157,178,190,233,233,263,271,187,187
EF_27,H1_1H27,EF,23,Edwards Ferry,2011,409,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47576667,39.10588333,285925.1524,4331445.004,159:159,391:394,168:180,202:202,319:319,151:154,181:184,224:233,271:271,187:187,159,159,391,394,168,180,202,202,319,319,151,154,181,184,224,233,271,271,187,187
EF_28,H1_1H28,EF,23,Edwards Ferry,2011,410,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47606667,39.10616667,285900.0665,4331477.16,159:159,376:391,168:180,202:202,319:322,154:157,184:184,224:233,271:271,187:187,159,159,376,391,168,180,202,202,319,322,154,157,184,184,224,233,271,271,187,187
EF_29,H1_1H29,EF,23,Edwards Ferry,2011,411,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.47621667,39.10618333,285887.1451,4331479.363,159:159,376:391,168:180,202:202,325:325,154:157,181:184,224:224,263:271,187:187,159,159,376,391,168,180,202,202,325,325,154,157,181,184,224,224,263,271,187,187
EF_30,H1_1H30,EF,23,Edwards Ferry,2011,412,NonTidal,AA,"Neel,Marsden,Tumas,Lloyd,Widemeyer",-77.4764,39.10646667,285872.1488,4331511.245,159:159,391:391,168:180,202:202,319:325,141:151,181:190,,263:271,187:187,159,159,391,391,168,180,202,202,319,325,141,151,181,190,,,263,271,187,187
GWP_01,GW_GWP01,GWP,25,George Washington Parkway,2007,414,Tidal,AB,Lloyd & Burnett,-77.04156,38.7303,322540.345,4288826.927,159:159,376:376,168:168,202:211,322:325,151:157,175:178,230:230,263:263,187:187,159,159,376,376,168,168,202,211,322,325,151,157,175,178,230,230,263,263,187,187
GWP_02,GW_GWP02,GWP,25,George Washington Parkway,2007,415,Tidal,AB,Lloyd & Burnett,-77.04155,38.73027,322541.1401,4288823.578,159:159,376:394,168:168,202:202,325:325,154:169,187:187,230:233,269:269,187:187,159,159,376,394,168,168,202,202,325,325,154,169,187,187,230,233,269,269,187,187
GWP_03,GW_GWP03,GWP,25,George Washington Parkway,2007,416,Tidal,AB,Lloyd & Burnett,-77.04159,38.73012,322537.2915,4288807.009,159:159,376:394,168:168,202:202,322:322,157:157,175:175,227:227,266:266,187:187,159,159,376,394,168,168,202,202,322,322,157,157,175,175,227,227,266,266,187,187
GWP_04,GW_GWP04,GWP,25,George Washington Parkway,2007,417,Tidal,AB,Lloyd & Burnett,-77.04161,38.73009,322535.4786,4288803.718,159:159,391:394,168:168,202:211,325:325,154:154,184:184,230:233,263:263,187:187,159,159,391,394,168,168,202,211,325,325,154,154,184,184,230,233,263,263,187,187
GWP_05,GW_GWP05,GWP,25,George Washington Parkway,2007,418,Tidal,AB,Lloyd & Burnett,-77.04159,38.73001,322537.0192,4288794.801,159:159,376:394,177:177,202:202,325:325,154:154,181:184,224:230,269:269,187:187,159,159,376,394,177,177,202,202,325,325,154,154,181,184,224,230,269,269,187,187
GWP_06,GW_GWP06,GWP,25,George Washington Parkway,2007,419,Tidal,AB,Lloyd & Burnett,-77.04162,38.72996,322534.2875,4288789.31,159:159,376:376,168:177,202:202,319:325,151:160,175:187,230:230,271:271,187:187,159,159,376,376,168,177,202,202,319,325,151,160,175,187,230,230,271,271,187,187
GWP_07,GW_GWP07,GWP,25,George Washington Parkway,2007,420,Tidal,AB,Lloyd & Burnett,-77.04161,38.72989,322534.9836,4288781.522,159:159,376:394,168:180,202:202,325:325,151:154,190:190,230:230,263:263,187:187,159,159,376,394,168,180,202,202,325,325,151,154,190,190,230,230,263,263,187,187
GWP_08,GW_GWP08,GWP,25,George Washington Parkway,2007,421,Tidal,AB,Lloyd & Burnett,-77.0416,38.72983,322535.7044,4288774.843,159:159,391:394,168:168,202:202,325:325,154:157,175:175,230:230,263:263,187:187,159,159,391,394,168,168,202,202,325,325,154,157,175,175,230,230,263,263,187,187
